#y_P	y_As	y_Sb	x_Al	x_Ga	x_In	a
0.4	0.0	0.6	0.4	0.5	0.1	5.886788
0.4	0.0	0.6	0.4	0.6	-1.11022302463e-16	5.847
0.4	0.0	0.6	0.5	0.0	0.5	6.04839
0.4	0.0	0.6	0.5	0.1	0.4	6.008602
0.4	0.0	0.6	0.5	0.2	0.3	5.968814
0.4	0.0	0.6	0.5	0.3	0.2	5.929026
0.4	0.0	0.6	0.5	0.4	0.1	5.889238
0.4	0.0	0.6	0.5	0.5	0.0	5.84945
0.4	0.0	0.6	0.6	0.0	0.4	6.011052
0.4	0.0	0.6	0.6	0.1	0.3	5.971264
0.4	0.0	0.6	0.6	0.2	0.2	5.931476
0.4	0.0	0.6	0.6	0.3	0.1	5.891688
0.4	0.0	0.6	0.6	0.4	-1.11022302463e-16	5.8519
0.4	0.0	0.6	0.7	0.0	0.3	5.973714
0.4	0.0	0.6	0.7	0.1	0.2	5.933926
0.4	0.0	0.6	0.7	0.2	0.1	5.894138
0.4	0.0	0.6	0.7	0.3	-1.11022302463e-16	5.85435
0.4	0.0	0.6	0.8	0.0	0.2	5.936376
0.4	0.0	0.6	0.8	0.1	0.1	5.896588
0.4	0.0	0.6	0.8	0.2	-5.55111512313e-17	5.8568
0.4	0.0	0.6	0.9	0.0	0.1	5.899038
0.4	0.0	0.6	0.9	0.1	-2.77555756156e-17	5.85925
0.4	0.0	0.6	1.0	0.0	0.0	5.8617
0.4	0.1	0.5	0.0	0.0	1.0	6.19298
0.4	0.1	0.5	0.0	0.1	0.9	6.152985
0.4	0.1	0.5	0.0	0.2	0.8	6.11299
0.4	0.1	0.5	0.0	0.3	0.7	6.072995
0.4	0.1	0.5	0.0	0.4	0.6	6.033
0.4	0.1	0.5	0.0	0.5	0.5	5.993005
0.4	0.1	0.5	0.0	0.6	0.4	5.95301
0.4	0.1	0.5	0.0	0.7	0.3	5.913015
0.4	0.1	0.5	0.0	0.8	0.2	5.87302
0.4	0.1	0.5	0.0	0.9	0.1	5.833025
0.4	0.1	0.5	0.0	1.0	0.0	5.79303
0.4	0.1	0.5	0.1	0.0	0.9	6.155102
0.4	0.1	0.5	0.1	0.1	0.8	6.115107
0.4	0.1	0.5	0.1	0.2	0.7	6.075112
0.4	0.1	0.5	0.1	0.3	0.6	6.035117
0.4	0.1	0.5	0.1	0.4	0.5	5.995122
0.4	0.1	0.5	0.1	0.5	0.4	5.955127
0.4	0.1	0.5	0.1	0.6	0.3	5.915132
0.4	0.1	0.5	0.1	0.7	0.2	5.875137
0.4	0.1	0.5	0.1	0.8	0.1	5.835142
0.4	0.1	0.5	0.1	0.9	0.0	5.795147
0.4	0.1	0.5	0.2	0.0	0.8	6.117224
0.4	0.1	0.5	0.2	0.1	0.7	6.077229
0.4	0.1	0.5	0.2	0.2	0.6	6.037234
0.4	0.1	0.5	0.2	0.3	0.5	5.997239
0.4	0.1	0.5	0.2	0.4	0.4	5.957244
0.4	0.1	0.5	0.2	0.5	0.3	5.917249
0.4	0.1	0.5	0.2	0.6	0.2	5.877254
0.4	0.1	0.5	0.2	0.7	0.1	5.837259
0.4	0.1	0.5	0.2	0.8	0.0	5.797264
0.4	0.1	0.5	0.3	0.0	0.7	6.079346
0.4	0.1	0.5	0.3	0.1	0.6	6.039351
0.4	0.1	0.5	0.3	0.2	0.5	5.999356
0.4	0.1	0.5	0.3	0.3	0.4	5.959361
0.4	0.1	0.5	0.3	0.4	0.3	5.919366
0.4	0.1	0.5	0.3	0.5	0.2	5.879371
0.4	0.1	0.5	0.3	0.6	0.1	5.839376
0.4	0.1	0.5	0.3	0.7	-1.11022302463e-16	5.799381
0.4	0.1	0.5	0.4	0.0	0.6	6.041468
0.4	0.1	0.5	0.4	0.1	0.5	6.001473
0.4	0.1	0.5	0.4	0.2	0.4	5.961478
0.4	0.1	0.5	0.4	0.3	0.3	5.921483
0.4	0.1	0.5	0.4	0.4	0.2	5.881488
0.4	0.1	0.5	0.4	0.5	0.1	5.841493
0.4	0.1	0.5	0.4	0.6	-1.11022302463e-16	5.801498
0.4	0.1	0.5	0.5	0.0	0.5	6.00359
0.4	0.1	0.5	0.5	0.1	0.4	5.963595
0.4	0.1	0.5	0.5	0.2	0.3	5.9236
0.4	0.1	0.5	0.5	0.3	0.2	5.883605
0.4	0.1	0.5	0.5	0.4	0.1	5.84361
0.4	0.1	0.5	0.5	0.5	0.0	5.803615
0.4	0.1	0.5	0.6	0.0	0.4	5.965712
0.4	0.1	0.5	0.6	0.1	0.3	5.925717
0.4	0.1	0.5	0.6	0.2	0.2	5.885722
0.4	0.1	0.5	0.6	0.3	0.1	5.845727
0.4	0.1	0.5	0.6	0.4	-1.11022302463e-16	5.805732
0.4	0.1	0.5	0.7	0.0	0.3	5.927834
0.4	0.1	0.5	0.7	0.1	0.2	5.887839
0.4	0.1	0.5	0.7	0.2	0.1	5.847844
0.4	0.1	0.5	0.7	0.3	-1.11022302463e-16	5.807849
0.4	0.1	0.5	0.8	0.0	0.2	5.889956
0.4	0.1	0.5	0.8	0.1	0.1	5.849961
0.4	0.1	0.5	0.8	0.2	-5.55111512313e-17	5.809966
0.4	0.1	0.5	0.9	0.0	0.1	5.852078
0.4	0.1	0.5	0.9	0.1	-2.77555756156e-17	5.812083
0.4	0.1	0.5	1.0	0.0	0.0	5.8142
0.4	0.2	0.4	0.0	0.0	1.0	6.15088
0.4	0.2	0.4	0.0	0.1	0.9	6.110678
0.4	0.2	0.4	0.0	0.2	0.8	6.070476
0.4	0.2	0.4	0.0	0.3	0.7	6.030274
0.4	0.2	0.4	0.0	0.4	0.6	5.990072
0.4	0.2	0.4	0.0	0.5	0.5	5.94987
0.4	0.2	0.4	0.0	0.6	0.4	5.909668
0.4	0.2	0.4	0.0	0.7	0.3	5.869466
0.4	0.2	0.4	0.0	0.8	0.2	5.829264
0.4	0.2	0.4	0.0	0.9	0.1	5.789062
0.4	0.2	0.4	0.0	1.0	0.0	5.74886
0.4	0.2	0.4	0.1	0.0	0.9	6.112462
0.4	0.2	0.4	0.1	0.1	0.8	6.07226
0.4	0.2	0.4	0.1	0.2	0.7	6.032058
0.4	0.2	0.4	0.1	0.3	0.6	5.991856
0.4	0.2	0.4	0.1	0.4	0.5	5.951654
0.4	0.2	0.4	0.1	0.5	0.4	5.911452
0.4	0.2	0.4	0.1	0.6	0.3	5.87125
0.4	0.2	0.4	0.1	0.7	0.2	5.831048
0.4	0.2	0.4	0.1	0.8	0.1	5.790846
0.4	0.2	0.4	0.1	0.9	0.0	5.750644
0.4	0.2	0.4	0.2	0.0	0.8	6.074044
0.4	0.2	0.4	0.2	0.1	0.7	6.033842
0.4	0.2	0.4	0.2	0.2	0.6	5.99364
0.4	0.2	0.4	0.2	0.3	0.5	5.953438
0.4	0.2	0.4	0.2	0.4	0.4	5.913236
0.4	0.2	0.4	0.2	0.5	0.3	5.873034
0.4	0.2	0.4	0.2	0.6	0.2	5.832832
0.4	0.2	0.4	0.2	0.7	0.1	5.79263
0.4	0.2	0.4	0.2	0.8	0.0	5.752428
0.4	0.2	0.4	0.3	0.0	0.7	6.035626
0.4	0.2	0.4	0.3	0.1	0.6	5.995424
0.4	0.2	0.4	0.3	0.2	0.5	5.955222
0.4	0.2	0.4	0.3	0.3	0.4	5.91502
0.4	0.2	0.4	0.3	0.4	0.3	5.874818
0.4	0.2	0.4	0.3	0.5	0.2	5.834616
0.4	0.2	0.4	0.3	0.6	0.1	5.794414
0.4	0.2	0.4	0.3	0.7	-1.11022302463e-16	5.754212
0.4	0.2	0.4	0.4	0.0	0.6	5.997208
0.4	0.2	0.4	0.4	0.1	0.5	5.957006
0.4	0.2	0.4	0.4	0.2	0.4	5.916804
0.4	0.2	0.4	0.4	0.3	0.3	5.876602
0.4	0.2	0.4	0.4	0.4	0.2	5.8364
0.4	0.2	0.4	0.4	0.5	0.1	5.796198
0.4	0.2	0.4	0.4	0.6	-1.11022302463e-16	5.755996
0.4	0.2	0.4	0.5	0.0	0.5	5.95879
0.4	0.2	0.4	0.5	0.1	0.4	5.918588
0.4	0.2	0.4	0.5	0.2	0.3	5.878386
0.4	0.2	0.4	0.5	0.3	0.2	5.838184
0.4	0.2	0.4	0.5	0.4	0.1	5.797982
0.4	0.2	0.4	0.5	0.5	0.0	5.75778
0.4	0.2	0.4	0.6	0.0	0.4	5.920372
0.4	0.2	0.4	0.6	0.1	0.3	5.88017
0.4	0.2	0.4	0.6	0.2	0.2	5.839968
0.4	0.2	0.4	0.6	0.3	0.1	5.799766
0.4	0.2	0.4	0.6	0.4	-1.11022302463e-16	5.759564
0.4	0.2	0.4	0.7	0.0	0.3	5.881954
0.4	0.2	0.4	0.7	0.1	0.2	5.841752
0.4	0.2	0.4	0.7	0.2	0.1	5.80155
0.4	0.2	0.4	0.7	0.3	-1.11022302463e-16	5.761348
0.4	0.2	0.4	0.8	0.0	0.2	5.843536
0.4	0.2	0.4	0.8	0.1	0.1	5.803334
0.4	0.2	0.4	0.8	0.2	-5.55111512313e-17	5.763132
0.4	0.2	0.4	0.9	0.0	0.1	5.805118
0.4	0.2	0.4	0.9	0.1	-2.77555756156e-17	5.764916
0.4	0.2	0.4	1.0	0.0	0.0	5.7667
0.4	0.3	0.3	0.0	0.0	1.0	6.10878
0.4	0.3	0.3	0.0	0.1	0.9	6.068371
0.4	0.3	0.3	0.0	0.2	0.8	6.027962
0.4	0.3	0.3	0.0	0.3	0.7	5.987553
0.4	0.3	0.3	0.0	0.4	0.6	5.947144
0.4	0.3	0.3	0.0	0.5	0.5	5.906735
0.4	0.3	0.3	0.0	0.6	0.4	5.866326
0.4	0.3	0.3	0.0	0.7	0.3	5.825917
0.4	0.3	0.3	0.0	0.8	0.2	5.785508
0.4	0.3	0.3	0.0	0.9	0.1	5.745099
0.4	0.3	0.3	0.0	1.0	0.0	5.70469
0.4	0.3	0.3	0.1	0.0	0.9	6.069822
0.4	0.3	0.3	0.1	0.1	0.8	6.029413
0.4	0.3	0.3	0.1	0.2	0.7	5.989004
0.4	0.3	0.3	0.1	0.3	0.6	5.948595
0.4	0.3	0.3	0.1	0.4	0.5	5.908186
0.4	0.3	0.3	0.1	0.5	0.4	5.867777
0.4	0.3	0.3	0.1	0.6	0.3	5.827368
0.4	0.3	0.3	0.1	0.7	0.2	5.786959
0.4	0.3	0.3	0.1	0.8	0.1	5.74655
0.4	0.3	0.3	0.1	0.9	0.0	5.706141
0.4	0.3	0.3	0.2	0.0	0.8	6.030864
0.4	0.3	0.3	0.2	0.1	0.7	5.990455
0.4	0.3	0.3	0.2	0.2	0.6	5.950046
0.4	0.3	0.3	0.2	0.3	0.5	5.909637
0.4	0.3	0.3	0.2	0.4	0.4	5.869228
0.4	0.3	0.3	0.2	0.5	0.3	5.828819
0.4	0.3	0.3	0.2	0.6	0.2	5.78841
0.4	0.3	0.3	0.2	0.7	0.1	5.748001
0.4	0.3	0.3	0.2	0.8	0.0	5.707592
0.4	0.3	0.3	0.3	0.0	0.7	5.991906
0.4	0.3	0.3	0.3	0.1	0.6	5.951497
0.4	0.3	0.3	0.3	0.2	0.5	5.911088
0.4	0.3	0.3	0.3	0.3	0.4	5.870679
0.4	0.3	0.3	0.3	0.4	0.3	5.83027
0.4	0.3	0.3	0.3	0.5	0.2	5.789861
0.4	0.3	0.3	0.3	0.6	0.1	5.749452
0.4	0.3	0.3	0.3	0.7	-1.11022302463e-16	5.709043
0.4	0.3	0.3	0.4	0.0	0.6	5.952948
0.4	0.3	0.3	0.4	0.1	0.5	5.912539
0.4	0.3	0.3	0.4	0.2	0.4	5.87213
0.4	0.3	0.3	0.4	0.3	0.3	5.831721
0.4	0.3	0.3	0.4	0.4	0.2	5.791312
0.4	0.3	0.3	0.4	0.5	0.1	5.750903
0.4	0.3	0.3	0.4	0.6	-1.11022302463e-16	5.710494
0.4	0.3	0.3	0.5	0.0	0.5	5.91399
0.4	0.3	0.3	0.5	0.1	0.4	5.873581
0.4	0.3	0.3	0.5	0.2	0.3	5.833172
0.4	0.3	0.3	0.5	0.3	0.2	5.792763
0.4	0.3	0.3	0.5	0.4	0.1	5.752354
0.4	0.3	0.3	0.5	0.5	0.0	5.711945
0.4	0.3	0.3	0.6	0.0	0.4	5.875032
0.4	0.3	0.3	0.6	0.1	0.3	5.834623
0.4	0.3	0.3	0.6	0.2	0.2	5.794214
0.4	0.3	0.3	0.6	0.3	0.1	5.753805
0.4	0.3	0.3	0.6	0.4	-1.11022302463e-16	5.713396
0.4	0.3	0.3	0.7	0.0	0.3	5.836074
0.4	0.3	0.3	0.7	0.1	0.2	5.795665
0.4	0.3	0.3	0.7	0.2	0.1	5.755256
0.4	0.3	0.3	0.7	0.3	-1.11022302463e-16	5.714847
0.4	0.3	0.3	0.8	0.0	0.2	5.797116
0.4	0.3	0.3	0.8	0.1	0.1	5.756707
0.4	0.3	0.3	0.8	0.2	-5.55111512313e-17	5.716298
0.4	0.3	0.3	0.9	0.0	0.1	5.758158
0.4	0.3	0.3	0.9	0.1	-2.77555756156e-17	5.717749
0.4	0.3	0.3	1.0	0.0	0.0	5.7192
0.4	0.4	0.2	0.0	0.0	1.0	6.06668
0.4	0.4	0.2	0.0	0.1	0.9	6.026064
0.4	0.4	0.2	0.0	0.2	0.8	5.985448
0.4	0.4	0.2	0.0	0.3	0.7	5.944832
0.4	0.4	0.2	0.0	0.4	0.6	5.904216
0.4	0.4	0.2	0.0	0.5	0.5	5.8636
0.4	0.4	0.2	0.0	0.6	0.4	5.822984
0.4	0.4	0.2	0.0	0.7	0.3	5.782368
0.4	0.4	0.2	0.0	0.8	0.2	5.741752
0.4	0.4	0.2	0.0	0.9	0.1	5.701136
0.4	0.4	0.2	0.0	1.0	0.0	5.66052
0.4	0.4	0.2	0.1	0.0	0.9	6.027182
0.4	0.4	0.2	0.1	0.1	0.8	5.986566
0.4	0.4	0.2	0.1	0.2	0.7	5.94595
0.4	0.4	0.2	0.1	0.3	0.6	5.905334
0.4	0.4	0.2	0.1	0.4	0.5	5.864718
0.4	0.4	0.2	0.1	0.5	0.4	5.824102
0.4	0.4	0.2	0.1	0.6	0.3	5.783486
0.4	0.4	0.2	0.1	0.7	0.2	5.74287
0.4	0.4	0.2	0.1	0.8	0.1	5.702254
0.4	0.4	0.2	0.1	0.9	0.0	5.661638
0.4	0.4	0.2	0.2	0.0	0.8	5.987684
0.4	0.4	0.2	0.2	0.1	0.7	5.947068
0.4	0.4	0.2	0.2	0.2	0.6	5.906452
0.4	0.4	0.2	0.2	0.3	0.5	5.865836
0.4	0.4	0.2	0.2	0.4	0.4	5.82522
0.4	0.4	0.2	0.2	0.5	0.3	5.784604
0.4	0.4	0.2	0.2	0.6	0.2	5.743988
0.4	0.4	0.2	0.2	0.7	0.1	5.703372
0.4	0.4	0.2	0.2	0.8	0.0	5.662756
0.4	0.4	0.2	0.3	0.0	0.7	5.948186
0.4	0.4	0.2	0.3	0.1	0.6	5.90757
0.4	0.4	0.2	0.3	0.2	0.5	5.866954
0.4	0.4	0.2	0.3	0.3	0.4	5.826338
0.4	0.4	0.2	0.3	0.4	0.3	5.785722
0.4	0.4	0.2	0.3	0.5	0.2	5.745106
0.4	0.4	0.2	0.3	0.6	0.1	5.70449
0.4	0.4	0.2	0.3	0.7	-1.11022302463e-16	5.663874
0.4	0.4	0.2	0.4	0.0	0.6	5.908688
0.4	0.4	0.2	0.4	0.1	0.5	5.868072
0.4	0.4	0.2	0.4	0.2	0.4	5.827456
0.4	0.4	0.2	0.4	0.3	0.3	5.78684
0.4	0.4	0.2	0.4	0.4	0.2	5.746224
0.4	0.4	0.2	0.4	0.5	0.1	5.705608
0.4	0.4	0.2	0.4	0.6	-1.11022302463e-16	5.664992
0.4	0.4	0.2	0.5	0.0	0.5	5.86919
0.4	0.4	0.2	0.5	0.1	0.4	5.828574
0.4	0.4	0.2	0.5	0.2	0.3	5.787958
0.4	0.4	0.2	0.5	0.3	0.2	5.747342
0.4	0.4	0.2	0.5	0.4	0.1	5.706726
0.4	0.4	0.2	0.5	0.5	0.0	5.66611
0.4	0.4	0.2	0.6	0.0	0.4	5.829692
0.4	0.4	0.2	0.6	0.1	0.3	5.789076
0.4	0.4	0.2	0.6	0.2	0.2	5.74846
0.4	0.4	0.2	0.6	0.3	0.1	5.707844
0.4	0.4	0.2	0.6	0.4	-1.11022302463e-16	5.667228
0.4	0.4	0.2	0.7	0.0	0.3	5.790194
0.4	0.4	0.2	0.7	0.1	0.2	5.749578
0.4	0.4	0.2	0.7	0.2	0.1	5.708962
0.4	0.4	0.2	0.7	0.3	-1.11022302463e-16	5.668346
0.4	0.4	0.2	0.8	0.0	0.2	5.750696
0.4	0.4	0.2	0.8	0.1	0.1	5.71008
0.4	0.4	0.2	0.8	0.2	-5.55111512313e-17	5.669464
0.4	0.4	0.2	0.9	0.0	0.1	5.711198
0.4	0.4	0.2	0.9	0.1	-2.77555756156e-17	5.670582
0.4	0.4	0.2	1.0	0.0	0.0	5.6717
0.4	0.5	0.1	0.0	0.0	1.0	6.02458
0.4	0.5	0.1	0.0	0.1	0.9	5.983757
0.4	0.5	0.1	0.0	0.2	0.8	5.942934
0.4	0.5	0.1	0.0	0.3	0.7	5.902111
0.4	0.5	0.1	0.0	0.4	0.6	5.861288
0.4	0.5	0.1	0.0	0.5	0.5	5.820465
0.4	0.5	0.1	0.0	0.6	0.4	5.779642
0.4	0.5	0.1	0.0	0.7	0.3	5.738819
0.4	0.5	0.1	0.0	0.8	0.2	5.697996
0.4	0.5	0.1	0.0	0.9	0.1	5.657173
0.4	0.5	0.1	0.0	1.0	0.0	5.61635
0.4	0.5	0.1	0.1	0.0	0.9	5.984542
0.4	0.5	0.1	0.1	0.1	0.8	5.943719
0.4	0.5	0.1	0.1	0.2	0.7	5.902896
0.4	0.5	0.1	0.1	0.3	0.6	5.862073
0.4	0.5	0.1	0.1	0.4	0.5	5.82125
0.4	0.5	0.1	0.1	0.5	0.4	5.780427
0.4	0.5	0.1	0.1	0.6	0.3	5.739604
0.4	0.5	0.1	0.1	0.7	0.2	5.698781
0.4	0.5	0.1	0.1	0.8	0.1	5.657958
0.4	0.5	0.1	0.1	0.9	0.0	5.617135
0.4	0.5	0.1	0.2	0.0	0.8	5.944504
0.4	0.5	0.1	0.2	0.1	0.7	5.903681
0.4	0.5	0.1	0.2	0.2	0.6	5.862858
0.4	0.5	0.1	0.2	0.3	0.5	5.822035
0.4	0.5	0.1	0.2	0.4	0.4	5.781212
0.4	0.5	0.1	0.2	0.5	0.3	5.740389
0.4	0.5	0.1	0.2	0.6	0.2	5.699566
0.4	0.5	0.1	0.2	0.7	0.1	5.658743
0.4	0.5	0.1	0.2	0.8	0.0	5.61792
0.4	0.5	0.1	0.3	0.0	0.7	5.904466
0.4	0.5	0.1	0.3	0.1	0.6	5.863643
0.4	0.5	0.1	0.3	0.2	0.5	5.82282
0.4	0.5	0.1	0.3	0.3	0.4	5.781997
0.4	0.5	0.1	0.3	0.4	0.3	5.741174
0.4	0.5	0.1	0.3	0.5	0.2	5.700351
0.4	0.5	0.1	0.3	0.6	0.1	5.659528
0.4	0.5	0.1	0.3	0.7	-1.11022302463e-16	5.618705
0.4	0.5	0.1	0.4	0.0	0.6	5.864428
0.4	0.5	0.1	0.4	0.1	0.5	5.823605
0.4	0.5	0.1	0.4	0.2	0.4	5.782782
0.4	0.5	0.1	0.4	0.3	0.3	5.741959
0.4	0.5	0.1	0.4	0.4	0.2	5.701136
0.4	0.5	0.1	0.4	0.5	0.1	5.660313
0.4	0.5	0.1	0.4	0.6	-1.11022302463e-16	5.61949
0.4	0.5	0.1	0.5	0.0	0.5	5.82439
0.4	0.5	0.1	0.5	0.1	0.4	5.783567
0.4	0.5	0.1	0.5	0.2	0.3	5.742744
0.4	0.5	0.1	0.5	0.3	0.2	5.701921
0.4	0.5	0.1	0.5	0.4	0.1	5.661098
0.4	0.5	0.1	0.5	0.5	0.0	5.620275
0.4	0.5	0.1	0.6	0.0	0.4	5.784352
0.4	0.5	0.1	0.6	0.1	0.3	5.743529
0.4	0.5	0.1	0.6	0.2	0.2	5.702706
0.4	0.5	0.1	0.6	0.3	0.1	5.661883
0.4	0.5	0.1	0.6	0.4	-1.11022302463e-16	5.62106
0.4	0.5	0.1	0.7	0.0	0.3	5.744314
0.4	0.5	0.1	0.7	0.1	0.2	5.703491
0.4	0.5	0.1	0.7	0.2	0.1	5.662668
0.4	0.5	0.1	0.7	0.3	-1.11022302463e-16	5.621845
0.4	0.5	0.1	0.8	0.0	0.2	5.704276
0.4	0.5	0.1	0.8	0.1	0.1	5.663453
0.4	0.5	0.1	0.8	0.2	-5.55111512313e-17	5.62263
0.4	0.5	0.1	0.9	0.0	0.1	5.664238
0.4	0.5	0.1	0.9	0.1	-2.77555756156e-17	5.623415
0.4	0.5	0.1	1.0	0.0	0.0	5.6242
0.4	0.6	-1.11022302463e-16	0.0	0.0	1.0	5.98248
0.4	0.6	-1.11022302463e-16	0.0	0.1	0.9	5.94145
0.4	0.6	-1.11022302463e-16	0.0	0.2	0.8	5.90042
0.4	0.6	-1.11022302463e-16	0.0	0.3	0.7	5.85939
0.4	0.6	-1.11022302463e-16	0.0	0.4	0.6	5.81836
0.4	0.6	-1.11022302463e-16	0.0	0.5	0.5	5.77733
0.4	0.6	-1.11022302463e-16	0.0	0.6	0.4	5.7363
0.4	0.6	-1.11022302463e-16	0.0	0.7	0.3	5.69527
0.4	0.6	-1.11022302463e-16	0.0	0.8	0.2	5.65424
0.4	0.6	-1.11022302463e-16	0.0	0.9	0.1	5.61321
0.4	0.6	-1.11022302463e-16	0.0	1.0	0.0	5.57218
0.4	0.6	-1.11022302463e-16	0.1	0.0	0.9	5.941902
0.4	0.6	-1.11022302463e-16	0.1	0.1	0.8	5.900872
0.4	0.6	-1.11022302463e-16	0.1	0.2	0.7	5.859842
0.4	0.6	-1.11022302463e-16	0.1	0.3	0.6	5.818812
0.4	0.6	-1.11022302463e-16	0.1	0.4	0.5	5.777782
0.4	0.6	-1.11022302463e-16	0.1	0.5	0.4	5.736752
0.4	0.6	-1.11022302463e-16	0.1	0.6	0.3	5.695722
0.4	0.6	-1.11022302463e-16	0.1	0.7	0.2	5.654692
0.4	0.6	-1.11022302463e-16	0.1	0.8	0.1	5.613662
0.4	0.6	-1.11022302463e-16	0.1	0.9	0.0	5.572632
0.4	0.6	-1.11022302463e-16	0.2	0.0	0.8	5.901324
0.4	0.6	-1.11022302463e-16	0.2	0.1	0.7	5.860294
0.4	0.6	-1.11022302463e-16	0.2	0.2	0.6	5.819264
0.4	0.6	-1.11022302463e-16	0.2	0.3	0.5	5.778234
0.4	0.6	-1.11022302463e-16	0.2	0.4	0.4	5.737204
0.4	0.6	-1.11022302463e-16	0.2	0.5	0.3	5.696174
0.4	0.6	-1.11022302463e-16	0.2	0.6	0.2	5.655144
0.4	0.6	-1.11022302463e-16	0.2	0.7	0.1	5.614114
0.4	0.6	-1.11022302463e-16	0.2	0.8	0.0	5.573084
0.4	0.6	-1.11022302463e-16	0.3	0.0	0.7	5.860746
0.4	0.6	-1.11022302463e-16	0.3	0.1	0.6	5.819716
0.4	0.6	-1.11022302463e-16	0.3	0.2	0.5	5.778686
0.4	0.6	-1.11022302463e-16	0.3	0.3	0.4	5.737656
0.4	0.6	-1.11022302463e-16	0.3	0.4	0.3	5.696626
0.4	0.6	-1.11022302463e-16	0.3	0.5	0.2	5.655596
0.4	0.6	-1.11022302463e-16	0.3	0.6	0.1	5.614566
0.4	0.6	-1.11022302463e-16	0.3	0.7	-1.11022302463e-16	5.573536
0.4	0.6	-1.11022302463e-16	0.4	0.0	0.6	5.820168
0.4	0.6	-1.11022302463e-16	0.4	0.1	0.5	5.779138
0.4	0.6	-1.11022302463e-16	0.4	0.2	0.4	5.738108
0.4	0.6	-1.11022302463e-16	0.4	0.3	0.3	5.697078
0.4	0.6	-1.11022302463e-16	0.4	0.4	0.2	5.656048
0.4	0.6	-1.11022302463e-16	0.4	0.5	0.1	5.615018
0.4	0.6	-1.11022302463e-16	0.4	0.6	-1.11022302463e-16	5.573988
0.4	0.6	-1.11022302463e-16	0.5	0.0	0.5	5.77959
0.4	0.6	-1.11022302463e-16	0.5	0.1	0.4	5.73856
0.4	0.6	-1.11022302463e-16	0.5	0.2	0.3	5.69753
0.4	0.6	-1.11022302463e-16	0.5	0.3	0.2	5.6565
0.4	0.6	-1.11022302463e-16	0.5	0.4	0.1	5.61547
0.4	0.6	-1.11022302463e-16	0.5	0.5	0.0	5.57444
0.4	0.6	-1.11022302463e-16	0.6	0.0	0.4	5.739012
0.4	0.6	-1.11022302463e-16	0.6	0.1	0.3	5.697982
0.4	0.6	-1.11022302463e-16	0.6	0.2	0.2	5.656952
0.4	0.6	-1.11022302463e-16	0.6	0.3	0.1	5.615922
0.4	0.6	-1.11022302463e-16	0.6	0.4	-1.11022302463e-16	5.574892
0.4	0.6	-1.11022302463e-16	0.7	0.0	0.3	5.698434
0.4	0.6	-1.11022302463e-16	0.7	0.1	0.2	5.657404
0.4	0.6	-1.11022302463e-16	0.7	0.2	0.1	5.616374
0.4	0.6	-1.11022302463e-16	0.7	0.3	-1.11022302463e-16	5.575344
0.4	0.6	-1.11022302463e-16	0.8	0.0	0.2	5.657856
0.4	0.6	-1.11022302463e-16	0.8	0.1	0.1	5.616826
0.4	0.6	-1.11022302463e-16	0.8	0.2	-5.55111512313e-17	5.575796
0.4	0.6	-1.11022302463e-16	0.9	0.0	0.1	5.617278
0.4	0.6	-1.11022302463e-16	0.9	0.1	-2.77555756156e-17	5.576248
0.4	0.6	-1.11022302463e-16	1.0	0.0	0.0	5.5767
0.5	0.0	0.5	0.0	0.0	1.0	6.174
0.5	0.0	0.5	0.0	0.1	0.9	6.133875
0.5	0.0	0.5	0.0	0.2	0.8	6.09375
0.5	0.0	0.5	0.0	0.3	0.7	6.053625
0.5	0.0	0.5	0.0	0.4	0.6	6.0135
0.5	0.0	0.5	0.0	0.5	0.5	5.973375
0.5	0.0	0.5	0.0	0.6	0.4	5.93325
0.5	0.0	0.5	0.0	0.7	0.3	5.893125
0.5	0.0	0.5	0.0	0.8	0.2	5.853
0.5	0.0	0.5	0.0	0.9	0.1	5.812875
0.5	0.0	0.5	0.0	1.0	0.0	5.77275
0.5	0.0	0.5	0.1	0.0	0.9	6.135925
0.5	0.0	0.5	0.1	0.1	0.8	6.0958
0.5	0.0	0.5	0.1	0.2	0.7	6.055675
0.5	0.0	0.5	0.1	0.3	0.6	6.01555
0.5	0.0	0.5	0.1	0.4	0.5	5.975425
0.5	0.0	0.5	0.1	0.5	0.4	5.9353
0.5	0.0	0.5	0.1	0.6	0.3	5.895175
0.5	0.0	0.5	0.1	0.7	0.2	5.85505
0.5	0.0	0.5	0.1	0.8	0.1	5.814925
0.5	0.0	0.5	0.1	0.9	0.0	5.7748
0.5	0.0	0.5	0.2	0.0	0.8	6.09785
0.5	0.0	0.5	0.2	0.1	0.7	6.057725
0.5	0.0	0.5	0.2	0.2	0.6	6.0176
0.5	0.0	0.5	0.2	0.3	0.5	5.977475
0.5	0.0	0.5	0.2	0.4	0.4	5.93735
0.5	0.0	0.5	0.2	0.5	0.3	5.897225
0.5	0.0	0.5	0.2	0.6	0.2	5.8571
0.5	0.0	0.5	0.2	0.7	0.1	5.816975
0.5	0.0	0.5	0.2	0.8	0.0	5.77685
0.5	0.0	0.5	0.3	0.0	0.7	6.059775
0.5	0.0	0.5	0.3	0.1	0.6	6.01965
0.5	0.0	0.5	0.3	0.2	0.5	5.979525
0.5	0.0	0.5	0.3	0.3	0.4	5.9394
0.5	0.0	0.5	0.3	0.4	0.3	5.899275
0.5	0.0	0.5	0.3	0.5	0.2	5.85915
